EstadoCivil;Curso;QualificacaoAnterior;QualificacaoAnteriorGrau;Nacionalidade;NotaAdmissao;NecessidadesEspeciais;Devedor;MensalidadesEmDia;Genero;Bolsista;International;UnidadesCurriculares1SemestreCreditado;UnidadesCurriculares1SemestreInscrito;UnidadesCurriculares1SemestreAvaliacoes;UnidadesCurriculares1SemestreAprovado;UnidadesCurriculares1SemestreGrau;UnidadesCurriculares1SemestreSemAvaliacoes;UnidadesCurriculares2SemestreCreditado;UnidadesCurriculares2SemestreInscrito;UnidadesCurriculares2SemestreAvaliacoes;UnidadesCurriculares2SemestreAprovado;UnidadesCurriculares2SemestreGrau;UnidadesCurriculares2SemestreSemAvaliacoes;TaxaDesemprego;TaxaInflacao;PIB;Target
Solteiro;Gestão (presencial noturno);Ensino Secundário;150;Português;127;0;0;1;Masculino;0;0;0;5;5;5;15,8;0;0;5;5;5;16,8;0;8,9;1,4;3,51;Graduado
Divorciado;Enfermagem;Ensino Básico (3º Ciclo);100;Português;110;0;0;1;Masculino;0;0;11;14;26;12;1,25261E+15;1;11;14;26;12;1,25261E+15;1;7,6;2,6;0,32;Graduado
Casado;Enfermagem;Ensino Básico (3º Ciclo);133,1;Português;170;0;0;1;Masculino;0;0;0;7;9;6;1,27833E+16;0;0;8;11;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Gestão (presencial noturno);Ensino Superior - Licenciatura;120;Português;120;0;1;0;Masculino;0;0;0;5;5;0;0;0;0;5;5;1;10;0;11,1;0,6;2,02;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;133,1;Português;130;0;0;1;Masculino;0;0;0;5;8;3;13;0;0;5;8;3;1,06667E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Agronomia;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Masculino;0;0;0;6;8;0;0;0;0;6;10;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;126;Português;122,5;0;0;1;Masculino;0;0;0;5;7;5;10,8;0;0;5;9;3;12;0;8,9;1,4;3,51;Matriculado
Solteiro;Gestão;Ensino Secundário;130;Português;115,7;0;0;1;Masculino;0;0;0;5;7;5;11;0;0;5;7;3;10;0;8,9;1,4;3,51;Matriculado
Solteiro;Engenharia Informática;Ensino Secundário;140;Português;120;0;1;0;Masculino;0;0;0;4;4;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;140;Português;166;0;1;1;Masculino;0;0;0;5;7;0;0;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;145;Português;132,8;0;0;0;Masculino;0;0;0;6;10;2;12;0;0;6;0;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Gestão;Ensino Secundário;133,1;Português;100;0;0;1;Masculino;0;0;0;5;7;4;10,75;0;0;5;10;2;11;3;16,2;0,3;-0,92;Desistente
Solteiro;Gestão;Ensino Secundário;127;Português;121,8;0;0;1;Masculino;0;0;0;5;8;5;11,6;0;0;5;10;4;13,5;3;16,2;0,3;-0,92;Graduado
Solteiro;Gestão;Ensino Secundário;114;Português;109,5;0;0;1;Masculino;1;0;0;5;6;5;11,8;0;0;5;8;4;11,6;0;8,9;1,4;3,51;Graduado
Solteiro;Agronomia;Ensino Secundário;140;Português;138,3;0;0;1;Masculino;0;0;0;6;7;6;16;0;0;6;6;6;1,51667E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;140;Português;131,6;0;0;1;Masculino;1;0;0;6;6;6;1,26667E+16;0;0;6;6;6;11,5;0;16,2;0,3;-0,92;Graduado
Solteiro;Enfermagem;Ensino Secundário;120;Português;125,3;0;1;1;Masculino;0;0;0;7;12;4;14,4;0;0;7;9;6;13,5;0;12,4;0,5;1,79;Matriculado
Solteiro;Turismo;Ensino Básico (3º Ciclo);133,1;Português;101,5;0;1;0;Masculino;0;0;0;6;6;0;0;0;0;6;6;0;0;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;115;Português;109,1;0;1;0;Masculino;0;0;0;6;11;4;12,25;0;0;6;9;4;13,4;0;11,1;0,6;2,02;Matriculado
Solteiro;Design de Comunicação;Curso de Especialização Tecnológica;123,9;Português;123,9;0;0;1;Masculino;0;0;2;7;9;5;12,6;0;5;9;10;8;12,75;1;16,2;0,3;-0,92;Desistente
Solteiro;Enfermagem;Ensino Secundário;157;Português;143;0;0;1;Masculino;0;0;0;8;8;7;13,4;0;0;8;8;7;13,4;0;12,7;3,7;-1,7;Graduado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;127;Português;126,3;0;1;1;Masculino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,2;0,3;-0,92;Desistente
Casado;Agronomia;Ensino Secundário;120;Português;113,3;0;0;1;Masculino;0;0;0;6;9;1;10;0;0;6;6;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;130;Português;119,9;0;1;1;Masculino;0;0;0;5;5;0;0;0;0;5;5;0;0;5;9,4;-0,8;-3,12;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;140;Português;140;0;0;1;Masculino;0;0;0;6;16;3;11,25;0;0;6;14;4;11,2;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;109;Português;108;0;0;1;Masculino;0;0;0;5;10;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Matriculado
Solteiro;Gestão;Ensino Secundário;143;Português;100;0;0;1;Masculino;0;0;0;5;8;3;1,06667E+16;1;0;5;5;1;14;0;9,4;-0,8;-3,12;Desistente
Solteiro;Equincultura;Ensino Secundário;125;Português;132,4;0;0;1;Masculino;0;0;0;5;7;4;11,75;0;0;5;5;5;13,4;0;7,6;2,6;0,32;Graduado
Solteiro;Gestão;Ensino Secundário;136;Português;137,1;0;0;1;Masculino;0;0;0;5;5;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Desistente
Solteiro;Design de Comunicação;Ensino Secundário;157;Português;138,1;0;0;1;Feminino;0;0;0;6;6;6;1,26667E+16;0;0;6;8;6;14125;0;10,8;1,4;1,74;Graduado
Divorciado;Higiene Oral;Ensino Secundário;160;Português;130;0;0;1;Feminino;0;0;0;7;14;7;11,95;0;0;8;15;7;1,20429E+16;0;12,7;3,7;-1,7;Matriculado
Solteiro;Turismo;Ensino Secundário;116;Português;109,7;0;0;1;Feminino;0;0;0;6;7;5;14;0;0;6;6;6;1,56667E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;113;Português;128,2;0;0;0;Feminino;0;0;0;6;6;0;0;6;0;6;12;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Gestão;Ensino Secundário;130;Português;117,8;0;1;1;Feminino;1;0;0;5;11;2;11,5;0;0;5;10;0;0;0;12,7;3,7;-1,7;Desistente
Solteiro;Equincultura;Ensino Secundário;150;Português;150;0;0;1;Feminino;0;0;0;6;10;6;12;0;0;6;12;5;12,8;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;110;Português;160;0;1;1;Feminino;0;0;0;6;7;6;1,64286E+16;0;0;6;7;6;1,66667E+16;0;13,9;-0,3;0,79;Desistente
Solteiro;Enfermagem;Ensino Secundário;101;Português;104,5;0;0;1;Feminino;1;0;0;7;9;5;1,3336E+16;0;0;8;9;7;1,32071E+16;0;11,1;0,6;2,02;Graduado
Casado;Higiene Oral;Ensino Secundário;110;Português;112,8;0;0;1;Feminino;1;0;0;7;7;0;0;0;0;8;8;0;0;6;10,8;1,4;1,74;Matriculado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;133,1;Brasileiro;100;0;0;1;Feminino;0;1;2;7;9;7;1,46667E+16;0;1;6;8;6;14;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem;Ensino Secundário;138;Português;132,5;0;0;1;Feminino;0;0;0;8;8;7;1,41157E+16;0;0;8;8;7;1,41157E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;138;Português;123,3;0;0;1;Feminino;1;0;0;6;7;6;1,48571E+16;0;0;6;10;6;1,31111E+15;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;141;Português;128,9;0;0;1;Feminino;1;0;0;6;7;6;1,38333E+16;0;0;6;10;6;1,37143E+16;0;8,9;1,4;3,51;Graduado
Solteiro;Gestão;Ensino Secundário;129;Português;128,3;0;0;1;Feminino;0;0;0;5;10;3;11;0;0;5;9;4;11,75;0;12,7;3,7;-1,7;Matriculado
Solteiro;Enfermagem Veterinária;Ensino Secundário;127;Português;100;0;0;1;Feminino;0;0;0;6;11;4;11,75;0;0;6;12;3;1,36667E+16;0;13,9;-0,3;0,79;Matriculado
Solteiro;Gestão;Ensino Secundário;133;Português;120,1;0;0;1;Feminino;1;0;0;5;15;2;10;0;0;5;14;2;12;0;13,9;-0,3;0,79;Desistente
Solteiro;Enfermagem;Ensino Secundário;100;Português;160;0;0;1;Feminino;1;0;0;8;15;6;12415;0;0;8;15;6;12415;0;10,8;1,4;1,74;Graduado
Solteiro;Equincultura;Ensino Secundário;138;Português;123;0;0;1;Feminino;0;0;0;5;12;1;11;0;0;5;9;2;10,5;0;12,7;3,7;-1,7;Matriculado
Solteiro;Enfermagem Veterinária;Curso de Especialização Tecnológica;150;Português;150;0;0;1;Feminino;0;0;1;6;14;5;1,44286E+16;0;1;6;7;6;1,34286E+16;0;16,2;0,3;-0,92;Graduado
Solteiro;Enfermagem;Ensino Secundário;129;Português;124;0;0;1;Feminino;1;0;0;8;8;7;1,43129E+16;0;0;8;8;7;1,43129E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;130;Português;120;0;0;0;Feminino;0;0;0;6;8;6;1,54286E+16;0;0;6;7;5;14,5;0;11,1;0,6;2,02;Matriculado
Solteiro;Equincultura;Ensino Secundário;133;Português;120,4;0;0;1;Feminino;0;0;0;5;9;4;12;1;0;5;6;5;13,4;0;9,4;-0,8;-3,12;Graduado
Solteiro;Serviço Social;Ensino Secundário;133;Português;131,6;0;0;1;Feminino;0;0;0;6;7;6;1,38333E+16;0;0;6;7;6;1,37143E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Serviço Social;Ensino Secundário;107;Português;104,2;0;0;1;Feminino;0;0;0;6;6;6;1,21667E+16;0;0;6;7;6;1,21429E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem;Ensino Secundário;131;Português;122;0;0;1;Feminino;0;0;0;8;8;7;1,40143E+16;0;0;8;8;7;1,40143E+16;0;12,7;3,7;-1,7;Matriculado
Solteiro;Serviço Social;Ensino Secundário;118;Português;110,7;1;0;1;Feminino;0;0;0;6;15;2;1,03333E+16;3;0;6;13;3;1,33333E+16;0;12,7;3,7;-1,7;Matriculado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;136;Português;121,7;0;0;1;Feminino;1;0;0;6;7;5;13,2;0;0;6;7;5;13,6;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;125;Português;126;0;1;1;Feminino;0;0;0;7;7;6;15,4;0;0;7;7;6;15,4;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;128,4;0;0;1;Feminino;1;0;0;7;7;7;1,33857E+16;0;0;8;8;8;15925;0;13,9;-0,3;0,79;Graduado
Solteiro;Equincultura;Ensino Secundário;144;Português;134,9;0;1;1;Feminino;0;0;0;6;13;6;1,08571E+16;0;0;6;10;4;11;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão;Ensino Secundário;146;Português;143,9;0;0;1;Feminino;0;0;0;5;11;5;1,13333E+16;0;0;5;8;5;12;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;145;Português;145;0;0;1;Feminino;1;0;0;5;7;4;14,5;0;0;5;5;5;13,6;0;10,8;1,4;1,74;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;126;Português;132;0;0;1;Feminino;1;0;0;6;6;6;1,41667E+16;0;0;6;8;6;12375;0;10,8;1,4;1,74;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;141;Português;136,1;0;0;1;Feminino;0;0;0;6;7;6;1,28333E+16;0;0;6;8;6;12;0;7,6;2,6;0,32;Graduado
Solteiro;Serviço Social;Ensino Secundário;141;Português;138,9;0;0;1;Feminino;0;0;0;6;7;6;1,33333E+16;0;0;6;6;6;14,5;0;10,8;1,4;1,74;Graduado
Solteiro;Serviço Social;Ensino Secundário;133,1;Português;102;0;0;1;Feminino;1;0;0;6;7;6;1,36667E+16;0;0;6;7;6;1,45714E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Turismo;Ensino Secundário;133,1;Português;123;0;1;0;Feminino;1;0;0;6;6;6;1,08333E+16;0;0;6;7;5;11;0;13,9;-0,3;0,79;Desistente
Solteiro;Ensino Básico;Ensino Secundário;127;Português;137,5;0;0;1;Feminino;0;0;0;6;7;6;1,34286E+16;0;0;6;8;6;1,31429E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;106;Português;102,2;0;1;1;Masculino;0;0;0;7;7;7;1,24014E+16;0;0;8;10;6;1,18083E+16;0;11,1;0,6;2,02;Matriculado
Solteiro;Agronomia;Ensino Secundário;130;Português;105,3;0;0;0;Masculino;0;0;0;6;8;0;0;0;0;6;10;0;0;0;16,2;0,3;-0,92;Desistente
Casado;Gestão (presencial noturno);Ensino Secundário;110;Português;130;0;0;0;Masculino;0;0;0;4;4;0;0;0;0;5;0;0;0;0;12,7;3,7;-1,7;Desistente
Casado;Gestão (presencial noturno);Ensino Secundário;150;Português;122,5;0;0;1;Masculino;0;0;0;5;9;4;11,5;0;0;5;6;5;11,6;1;7,6;2,6;0,32;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;160;Português;112;0;0;0;Masculino;0;0;0;5;8;0;0;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Gestão de Publicidade e Marketing;Outro - 11º Ano de Escolaridade;170;Português;110;0;0;1;Masculino;1;0;0;6;8;6;1,41429E+16;0;0;6;6;6;13,5;0;15,5;2,8;-4,06;Graduado
Casado;Serviço Social (prestação nocturna);Ensino Básico (3º Ciclo);133,1;Português;149,5;0;0;1;Masculino;0;0;0;6;6;0;0;0;0;5;6;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Gestão (presencial noturno);Ensino Secundário;120;Português;141;0;0;1;Masculino;1;0;5;10;12;10;13,8;0;5;10;10;10;12,8;0;10,8;1,4;1,74;Graduado
Solteiro;Gestão (presencial noturno);Ensino Superior - Licenciatura (1º Ciclo);130;Português;130;0;0;1;Masculino;0;0;10;10;10;10;13,6;0;5;10;10;5;13,6;0;8,9;1,4;3,51;Desistente
Solteiro;Serviço Social;Ensino Superior - Licenciatura (1º Ciclo);130;Português;130;0;0;1;Masculino;0;0;11;16;23;15;1,17333E+16;0;6;11;17;9;1,18889E+15;0;15,5;2,8;-4,06;Graduado
Solteiro;Gestão;Ensino Secundário;120;Português;104;0;0;0;Masculino;0;0;0;5;8;1;10;0;0;5;9;1;10;0;10,8;1,4;1,74;Desistente
Solteiro;Enfermagem Veterinária;Curso de Especialização Tecnológica;110;Português;110;0;0;1;Masculino;0;0;0;6;19;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;120;Português;120;0;0;1;Masculino;0;0;0;6;6;0;0;0;0;6;8;0;0;0;15,5;2,8;-4,06;Matriculado
Solteiro;Agronomia;Curso de Especialização Tecnológica;130;Português;130;0;0;1;Masculino;0;0;0;6;12;4;10,8;0;0;6;13;4;12;0;12,4;0,5;1,79;Matriculado
Solteiro;Enfermagem;Ensino Superior - Mestrado;150;Português;127;0;0;1;Masculino;0;0;2;7;8;6;1,30467E+16;0;2;8;10;7;1330625;0;11,1;0,6;2,02;Desistente
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;120;Português;100;0;0;1;Feminino;0;0;5;9;13;8;11;0;3;7;10;6;1,08333E+16;0;12,7;3,7;-1,7;Matriculado
Solteiro;Serviço Social (prestação nocturna);Ensino Básico (3º Ciclo);100;Português;111;0;0;1;Feminino;1;0;0;6;10;3;1,23333E+16;0;0;6;14;3;1,16667E+16;0;7,6;2,6;0,32;Matriculado
Solteiro;Serviço Social (prestação nocturna);Ensino Superior - Licenciatura;133,1;Português;130;0;0;1;Feminino;0;0;8;11;16;10;11,8;0;3;7;7;7;1,32857E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Gestão (presencial noturno);Ensino Secundário;130;Português;130,1;0;0;1;Feminino;0;0;0;5;8;3;11;0;0;5;8;3;11,25;0;10,8;1,4;1,74;Matriculado
Solteiro;Enfermagem;Ensino Secundário;145;Português;127,5;0;0;1;Feminino;0;0;0;8;8;8;13,11;0;0;8;8;8;13,11;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;0;8;8;7;1,44143E+16;0;0;8;8;7;1,44143E+16;0;12,7;3,7;-1,7;Graduado
Separado Judicialmente;Serviço Social (prestação nocturna);Ensino Secundário;115;Português;115;0;0;0;Feminino;0;0;0;5;5;0;0;0;0;5;10;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Gestão;Ensino Secundário;124;Português;126,8;0;0;1;Feminino;0;0;0;5;8;5;1,23333E+16;0;0;5;7;5;12,2;0;15,5;2,8;-4,06;Graduado
Solteiro;Enfermagem;Ensino Secundário;124;Português;116,7;0;0;1;Feminino;1;0;0;7;9;0;0;0;0;7;8;1;10;0;15,5;2,8;-4,06;Desistente
Solteiro;Higiene Oral;Ensino Secundário;134;Português;128,5;0;0;1;Feminino;1;0;0;7;9;7;14,1;0;0;8;8;8;133125;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;127,5;0;0;1;Feminino;0;0;0;8;8;8;13045;0;0;8;8;8;13045;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;124;Português;117,5;0;0;1;Masculino;0;0;0;8;10;5;12858;3;0;8;10;5;12858;3;9,4;-0,8;-3,12;Matriculado
Solteiro;Enfermagem;Ensino Secundário;136;Português;148,8;0;0;1;Feminino;1;0;0;8;8;8;142525;0;0;8;8;8;142525;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;126;Português;120,2;0;0;1;Feminino;1;0;0;7;9;5;14,06;0;0;7;9;7;1,12429E+16;0;12,4;0,5;1,79;Matriculado
Solteiro;Enfermagem;Ensino Secundário;142;Português;127,3;0;0;1;Feminino;0;0;0;8;8;7;1,50757E+16;0;0;8;8;7;1,50757E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;141;Português;136,1;0;0;1;Feminino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7;3,7;-1,7;Matriculado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;129;Português;122,4;0;0;1;Feminino;0;0;0;5;5;4;13,75;0;0;6;9;5;12,6;0;12,7;3,7;-1,7;Matriculado
Solteiro;Agronomia;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;10;17;28;17;13,15;2;8;12;22;12;1,32143E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Serviço Social;Ensino Secundário;136;Português;121,7;0;0;1;Feminino;1;0;0;6;9;5;1,23333E+16;0;0;6;7;5;11,8;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;122,7;0;0;1;Feminino;1;0;0;7;8;7;1,37786E+16;0;0;8;10;8;1,31222E+16;0;16,2;0,3;-0,92;Graduado
Solteiro;Ensino Básico;Ensino Secundário;125;Português;129,2;0;1;0;Feminino;0;0;0;6;12;3;1,03333E+16;0;0;6;14;1;11;0;10,8;1,4;1,74;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;119;Português;105;0;0;1;Feminino;0;0;0;6;11;3;1,13333E+16;0;0;6;7;2;11;0;16,2;0,3;-0,92;Matriculado
Solteiro;Serviço Social;Ensino Secundário;132;Português;129,9;0;0;1;Feminino;0;0;0;6;7;5;13,2;0;0;6;6;6;1,26667E+16;0;10,8;1,4;1,74;Matriculado
Solteiro;Design de Comunicação;Ensino Secundário;152;Português;136,3;0;0;1;Feminino;1;0;1;6;8;6;1,35714E+16;1;0;6;11;6;12375;0;13,9;-0,3;0,79;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;125;Português;114,9;0;0;1;Feminino;0;0;8;11;14;11;12,75;0;3;7;7;7;1,34286E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Jornalismo e Comunicação;12º Ano de Escolaridade - Não Concluído;133,1;Português;102;0;0;1;Masculino;0;0;0;6;11;3;13;0;0;6;15;1;12;0;7,6;2,6;0,32;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;120;Português;111,3;0;0;1;Masculino;0;0;0;5;7;3;1,13333E+16;0;0;5;7;4;11;0;9,4;-0,8;-3,12;Matriculado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;148;Português;130,9;0;1;0;Masculino;0;0;0;6;12;0;0;0;0;6;9;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Design de Animação e Multimédia;Ensino Secundário;133,1;Português;100;0;1;1;Masculino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão;Ensino Secundário;115;Português;112,9;0;0;0;Masculino;0;0;0;5;7;2;12,5;0;0;5;13;1;11;0;9,4;-0,8;-3,12;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;120;Português;112,7;0;0;1;Masculino;0;0;0;6;7;6;1,48571E+16;0;0;6;8;6;1,41429E+16;0;11,1;0,6;2,02;Graduado
Divorciado;Serviço Social (prestação nocturna);Ensino Secundário;133,1;Português;143;0;0;1;Masculino;0;0;3;9;13;8;12;0;2;7;8;7;1,15714E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;168;Português;155,1;0;1;0;Masculino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7;3,7;-1,7;Graduado
Divorciado;Gestão (presencial noturno);Ensino Secundário;130;Português;127,6;0;0;1;Masculino;0;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Matriculado
Casado;Enfermagem;Ensino Básico (2º Ciclo);133,1;Português;146,6;0;0;1;Masculino;0;0;0;7;8;7;1,28286E+16;0;0;8;8;8;126875;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;141;0;0;1;Masculino;0;0;0;7;0;0;0;0;0;8;0;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;123;Português;120,6;0;0;1;Masculino;0;0;0;6;6;6;1,33333E+16;0;0;6;8;5;14;0;8,9;1,4;3,51;Graduado
Solteiro;Enfermagem;Ensino Secundário;150;Português;110;0;0;1;Masculino;1;0;6;14;20;14;1,30729E+16;6;6;14;20;14;1,30729E+16;6;9,4;-0,8;-3,12;Graduado
Solteiro;Engenharia Informática;Ensino Secundário;120;Português;108,6;0;0;0;Masculino;0;0;2;7;13;5;12;0;2;7;7;3;11;0;15,5;2,8;-4,06;Desistente
Solteiro;Turismo;Ensino Secundário;145;Português;134,9;0;0;1;Feminino;0;0;0;6;6;6;15,5;0;0;6;6;6;16;0;12,4;0,5;1,79;Graduado
Solteiro;Equincultura;Curso de Especialização Tecnológica;120;Português;120;0;0;1;Feminino;0;0;0;6;6;0;0;0;0;6;6;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;142;Português;141,3;0;0;1;Feminino;1;0;0;6;7;6;1,47143E+16;0;0;6;6;6;1,51667E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;147;Português;135,6;0;0;1;Feminino;0;0;0;6;7;6;1,67143E+16;0;0;6;6;6;1,53333E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;125;Português;121,5;0;0;1;Feminino;1;0;0;6;9;6;1,08571E+16;0;0;6;7;6;1,16667E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;126;Português;125;0;0;1;Feminino;0;0;0;7;8;6;1,16583E+16;0;0;8;11;6;1,24167E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;132;Guineense;119,1;0;0;1;Feminino;1;1;0;6;8;5;11,6;0;0;6;7;6;12;0;9,4;-0,8;-3,12;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;122;Português;126,6;0;0;1;Feminino;0;0;0;6;8;6;14625;0;0;6;9;6;1,41429E+16;0;11,1;0,6;2,02;Matriculado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;123;Português;116,7;0;0;1;Feminino;1;0;0;6;6;6;1,21667E+16;0;0;6;8;6;1,26667E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;126;Português;120,1;0;0;1;Feminino;0;0;0;7;12;4;13375;0;0;7;8;6;1,21167E+16;0;12,4;0,5;1,79;Matriculado
Solteiro;Ensino Básico;Ensino Secundário;128;Português;124,9;0;0;1;Feminino;1;0;0;6;6;6;12,5;0;0;6;6;6;1,28333E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem;Ensino Secundário;100;Português;114;0;1;0;Feminino;0;0;0;7;8;5;12,56;0;0;7;8;5;12,56;0;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem;Ensino Secundário;140;Português;131,1;0;0;1;Feminino;0;0;0;7;7;7;13,19;0;0;8;8;8;1423125;0;11,1;0,6;2,02;Graduado
Solteiro;Serviço Social;Ensino Secundário;145;Português;129,3;0;1;1;Feminino;1;0;0;6;11;3;11;0;0;6;9;4;11,25;0;10,8;1,4;1,74;Graduado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;143;Português;129,7;0;0;1;Feminino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;-0,3;0,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;132;Português;120,8;0;0;1;Feminino;1;0;0;6;11;5;11,6;0;0;6;10;6;1,17143E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Enfermagem;Ensino Secundário;130;Português;135;0;0;1;Feminino;0;0;0;7;7;6;1,42667E+16;0;0;7;7;6;1,42667E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Gestão;Ensino Secundário;129;Português;117,8;0;0;1;Feminino;1;0;0;5;6;4;11;0;0;5;9;4;1,38571E+16;0;10,8;1,4;1,74;Matriculado
Casado;Serviço Social (prestação nocturna);Ensino Superior - Licenciatura;124,4;Português;130;0;0;1;Feminino;0;0;8;10;11;9;1,26667E+16;0;3;7;7;7;1,24286E+16;1;7,6;2,6;0,32;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;127;Português;117,6;0;0;1;Feminino;0;0;0;6;6;0;0;0;0;6;10;3;11;0;16,2;0,3;-0,92;Matriculado
Solteiro;Enfermagem;Ensino Secundário;144;Português;130,8;0;0;1;Feminino;0;0;0;8;11;7;1,27714E+16;0;0;8;11;7;1,27714E+16;0;12,7;3,7;-1,7;Graduado
